"X" "CID" "maxlatency" "mean_latency" "mean_time_retrieve" "mean_time_compute" "time_add_IPFS" "mean_time_pubsub" "numUpdates" "numberPeers" "numberPeerUpdating" "System"
"2486" 123 "QmRB7Ww29CP5ejKdT6tanHaiRmAWN2n9Ejfbq6fRMZv7ZD" 204 167 48588275.3333333 54331.7777777778 117977403 379989.888888889 1000 "10" "1" "IM-CRDT"
"2487" 124 "QmRBFR2uzScU3EsJ4QHJUK5ivYors7Rhx1vAap6nYueAnp" 252 181.666666666667 55755364.7777778 59222.7777777778 125758519 93560.1111111074 1000 "10" "1" "IM-CRDT"
"2488" 125 "QmRgxqYnWDSJhHWSLg6pvDsxwtkHeSRS3pE3iZspMMZQrq" 270 212.222222222222 51565529.2222222 56248 160099425 501019.999999998 1000 "10" "1" "IM-CRDT"
"2489" 126 "QmRgYgTAUxbKVQGfaMJVyytkipc6ssWqAbJBSqMW7LNcJB" 241 204.888888888889 50287206.8888889 53877.2222222222 150844597 3703207.77777778 1000 "10" "1" "IM-CRDT"
"2490" 127 "QmRoM6WHxaY97rutmWPEiPqkhkEseQw1VoYDXjehsM91zP" 301 239 51990415.3333333 54960.3333333333 184526569 2428055.33333333 1000 "10" "1" "IM-CRDT"
"2491" 128 "QmRS4hvLHnpnGev3E8fi8t66vyQ8WcdDWj7U8tQSbsNg2T" 310 230.555555555556 58354930.5555556 54519.2222222222 168675348 3470757.77777777 1000 "10" "1" "IM-CRDT"
"2492" 129 "QmRsJugqWJUtaupnHezztZdGXznXrxA69A9vCUYpmeSvcT" 267 205.444444444444 53852108.3333333 58383.4444444444 151478620 55332.6666666768 1000 "10" "1" "IM-CRDT"
"2493" 130 "QmRtkB5RvdJaLSD7ogs35ZREQSjHzdWWdWb4Xd5LQfHp9E" 272 214.666666666667 55236595.8888889 53572.2222222222 159391645 -15146.4444444495 1000 "10" "1" "IM-CRDT"
"2494" 131 "QmRuxU3tGRPoRh3HuC7zTx1ZFxNXZpPkmeyTQnPDFEaVR6" 280 211.888888888889 50738892.5555556 52951.2222222222 160004419 1092626.11111111 1000 "10" "1" "IM-CRDT"
"2495" 132 "QmRw2fhDXf1iRKdTZuUpTWZAY24zgfuQwGQrA4qJRjzAdj" 269 208 54114359 55843 151656868 2172930.00000001 1000 "10" "1" "IM-CRDT"
"2496" 133 "QmRYd6eyRXrfNiLj7df7XjJxT944Q2gNX9VTd1KNZbS8nc" 277 222.111111111111 60499862.1111111 50473.5555555556 158829866 2730909.44444445 1000 "10" "1" "IM-CRDT"
"2497" 134 "QmS8RU4oybDJwZk7UYKpTEUt7MzN7QdtrehdHTTzecvEQa" 259 198.111111111111 53050732.8888889 54591.2222222222 142341021 2664766 1000 "10" "1" "IM-CRDT"
"2498" 135 "QmSasp6FwD25cvz3AMHj6ruqaAv74pQ7doWiCWhwQ34Dyq" 242 166.333333333333 56759983.2222222 53906.3333333333 109526223 -6779.2222222241 1000 "10" "1" "IM-CRDT"
"2499" 136 "QmSaYypBDaJSziwu82cnvrrMyzPyY7bwghVoCK87xe5dHE" 223 191.222222222222 47981498.6666667 54021.5555555556 143331258 -144556.000000001 1000 "10" "1" "IM-CRDT"
"2500" 137 "QmSNNQAyaQLsWVwKgCTbH2G3oPSFCtsM1xaRqYLtTYT2Kr" 292 202.666666666667 64365491.3333333 59552.5555555556 134032770 4208852.77777778 1000 "10" "1" "IM-CRDT"
"2501" 138 "QmSpqDe9xpxvYJLQ2G2NdHE2odCeZLSnJG6iRkmax55WnL" 236 183.888888888889 49981631.5555556 55800.5555555556 134176967 -325510.222222221 1000 "10" "1" "IM-CRDT"
"2502" 139 "QmSqGoLDumDVXi2YmALk8P1EM2ja8ctVXnA6zP4mdzNFCx" 264 203 57173481.5555556 53655.8888888889 142828176 2944686.55555556 1000 "10" "1" "IM-CRDT"
"2503" 140 "QmSrKdpP9eqRMXTFvHy7QTmMoY66RUnEwSyn4GPK8CDy43" 235 170.777777777778 56434155.2222222 59380.8888888889 109884119 4400122.66666667 1000 "10" "1" "IM-CRDT"
"2504" 141 "QmSucGq6jG2Gwf4WCv434ZvREPkGrS8cAQe1LDuMKQQdQN" 253 186.111111111111 51771105.5555556 61199.1111111111 134181289 97517.4444444475 1000 "10" "1" "IM-CRDT"
"2505" 142 "QmSVc16sQcfLepAkhbayYP15xyUoXnFQ2ckuQmTZA44k2a" 228 175.555555555556 50157900.7777778 54765.4444444444 125600785 -257895.666666668 1000 "10" "1" "IM-CRDT"
"2506" 143 "QmSycKqStq2FTwrnmWvwA9RiyTvRyH3MRR4yCT384ghiD5" 262 212.666666666667 50260491.2222222 56389.8888888889 159774036 2575749.55555555 1000 "10" "1" "IM-CRDT"
"2507" 144 "QmTBXuf6nwQLh6dzyU67dzUwdn8viwajVpu6fNJA489eFC" 284 233.444444444444 56581008.1111111 67575.2222222222 176062430 733431.111111107 1000 "10" "1" "IM-CRDT"
"2508" 145 "QmTEJamHe1dx4fgyV9r9BBQzRLeHTJL27zXCHU53jUGsMY" 233 177.444444444444 48833569.2222222 54140.3333333333 126273685 2283049.88888889 1000 "10" "1" "IM-CRDT"
"2509" 146 "QmTEMwPvzFHytJjf8Jfp3Bx3ttFCxDsUcjASs4wDvwZh5g" 260 186.888888888889 51827052 52514.7777777778 134721705 287617.111111113 1000 "10" "1" "IM-CRDT"
"2510" 147 "QmTfh51aYuMY8CqFZk6cwSzjSFK1cGHPirMuunmEvYnytt" 237 200.444444444444 48984638.3333333 61216.2222222222 151271066 127523.888888889 1000 "10" "1" "IM-CRDT"
"2511" 148 "QmTGZFYma5Qrmws6uwAej2TZcccnsPfCu132zGjxRydMY1" 233 193 46333933.6666667 52415.4444444444 143272206 3341444.88888889 1000 "10" "1" "IM-CRDT"
"2512" 149 "QmTiwA6wEndoAqjpi6zfMzCs8g54MeKSoYPc5zRnLfJnod" 215 171.777777777778 49126788.7777778 60642.4444444444 118926048 3664298.55555556 1000 "10" "1" "IM-CRDT"
"2513" 150 "QmTiya5PCfBsrFZPYCY7k4XXsYgD8MAR2XUqYWTVSwvD3w" 276 223 50513237.8888889 55629 167768387 4662746.11111112 1000 "10" "1" "IM-CRDT"
"2514" 151 "QmTM49W7ZY4nN7BfdXvEpwdFKA23Nd5BmsXvXeV7rQhWmw" 276 222.666666666667 51552145.8888889 56674.4444444444 168411660 2646186.33333334 1000 "10" "1" "IM-CRDT"
"2515" 152 "QmTQBGUFtsXwKKs2EabC6eWTacmMRoq6Kw1uguSVB8QNwE" 243 179.666666666667 52301464.2222222 56769.4444444444 126228107 1080326 1000 "10" "1" "IM-CRDT"
"2516" 153 "QmTsDcC5u6dNwM1bwVHBfPdBaGdWKjLB9fnwuShXBiyRiE" 277 222.777777777778 48946359.5555556 62173.3333333333 168942419 4826825.8888889 1000 "10" "1" "IM-CRDT"
"2517" 154 "QmTX7sXZNrExGA4PrKW4X7TaCFBGZRx7VjLT4BvAXUbvAV" 234 170.222222222222 60725217.8888889 52525.7777777778 109884644 -440165.444444444 1000 "10" "1" "IM-CRDT"
"2518" 155 "QmU26HM1GVT65G8D31hkdPcnj5CmHGLhhFSkkwqkpY4uyj" 235 165.111111111111 55566155.3333333 62856.4444444444 109612325 -130225.666666669 1000 "10" "1" "IM-CRDT"
"2519" 156 "QmU2jZEWkGJcbcudcxKMu17G8Uh7SkJuYtVzW55FVnU6a9" 234 170.111111111111 56685230.7777778 53458 109647076 3725346.33333334 1000 "10" "1" "IM-CRDT"
"2520" 157 "QmU2LEFVyLteEdyGiRRrErBX3Rhgs5atqpQ2VWwWEygBsz" 254 200 53981672.7777778 53399.4444444444 142308024 3656903.77777777 1000 "10" "1" "IM-CRDT"
"2521" 158 "QmU4fqJiRRWcMDLe83YqKdiQSMBrV7ALMHkfjTAP4wXUyv" 245 193.444444444444 49853652 52746.3333333333 143310491 227555.111111109 1000 "10" "1" "IM-CRDT"
"2522" 159 "QmUA6GRqdcTVpUvbZPgwTHT4uJbxJWtCwDffDkxdfEhNvj" 282 242.555555555556 46467387.7777778 50281 195192309 845577.777777777 1000 "10" "1" "IM-CRDT"
"2523" 160 "QmUaTqnfEmNWwP36wrkEDA4NxcRyemDdskKeg7EaTsmu7B" 248 189 52261706.3333333 60052.4444444444 135631853 1046388.22222222 1000 "10" "1" "IM-CRDT"
"2524" 161 "QmUEcznYM9xu6KJmGbdhcjHHqX4ReoJt9QtFgrYpeb9jV7" 240 202.222222222222 48373197.1111111 58565.8888888889 151426941 2363518.22222222 1000 "10" "1" "IM-CRDT"
"2525" 162 "QmUkgbxupYh7SFak7mZ3scewFp5wovoizdV3NyMk6rTvSf" 241 186.888888888889 51233327.2222222 62155.8888888889 134984119 609286.77777778 1000 "10" "1" "IM-CRDT"
"2526" 163 "QmUouDaG8jvaXzRE96e5tmNy8eDcbarC2aCAPrxT59hzMJ" 230 173.888888888889 60291184 56323.6666666667 109983225 3558156.22222222 1000 "10" "1" "IM-CRDT"
"2527" 164 "QmUPjbQzGpAMgvHWqpxQWCww1zdTz6V1A3EhrCs6Jb7f8r" 240 206.111111111111 51037222.8888889 60156.4444444444 152289769 2723962.77777778 1000 "10" "1" "IM-CRDT"
"2528" 165 "QmUR8AmXbgvfKwGf19RzWivhDo5kevrn2Ak7MvnH2Z22Ta" 213 172.666666666667 47403266.4444444 60103 125036459 166838.222222222 1000 "10" "1" "IM-CRDT"
"2529" 166 "QmUrmCNbyq4HczKFiwQYC5Vv6qYrBv4s3bhWS1Rh2xLjM3" 275 223.222222222222 51127274.7777778 56017.3333333333 167607099 4431831.11111111 1000 "10" "1" "IM-CRDT"
"2530" 167 "QmUs294hZpBTMaw1LHPP2kcbYGrsAbb1cwbXXrFUsgfu33" 259 194.333333333333 58054746.1111111 55582.4444444444 134525475 1697529.77777778 1000 "10" "1" "IM-CRDT"
"2531" 168 "QmUsAhNq7sHxCAkRKQTUMsLU7zEeyqvY64xrXAwnFUPgzK" 249 197.777777777778 51552055.7777778 59762.6666666667 143071670 3094289.33333334 1000 "10" "1" "IM-CRDT"
"2532" 169 "QmUTLP6G4FNPpJhMSJT23wDbKJnC8rHvy1Z4PCMdTFwP5w" 280 214.222222222222 50825357.7777778 56736.8888888889 159996428 3343699.55555555 1000 "10" "1" "IM-CRDT"
"2533" 170 "QmUuKWGuyxpw3WivUGJnG61T8fwptJiiEH77CT5xHP6VQZ" 232 179.888888888889 51056893.2222222 55621.4444444444 126498871 2277503.22222223 1000 "10" "1" "IM-CRDT"
"2534" 171 "QmUUSCj1heJ7JeLXFXomCMu7Qz93dim9UnphqNiWE8Q5GL" 267 199.888888888889 56340035.2222222 57114.4444444444 143785272 -293532.777777775 1000 "10" "1" "IM-CRDT"
"2535" 172 "QmV9t3cHFPwxBKjpAvC1VMMPxoyxayd8XSeWUbCJZtPGpL" 319 263 52571654.2222222 60110.2222222222 210600721 -232485.444444447 1000 "10" "1" "IM-CRDT"
"2536" 173 "QmVFamBqSr6Ghts6towxyYF8cuAYSmYc8J8GVTwd6PaTQq" 234 164.777777777778 56120576.1111111 54388 108593921 8892.66666666483 1000 "10" "1" "IM-CRDT"
"2537" 174 "QmVk6vuvKUgMCKDgYzsKTmUDKJVjFruLX6jmnhrhMLBrtV" 254 197.111111111111 59700789.7777778 53780 134813676 2542865.33333334 1000 "10" "1" "IM-CRDT"
"2538" 175 "QmVPcfKyx3ctHWRT1fdwZRiqfFNf7RFGiuSCYW528RXhFN" 281 231.888888888889 53811883.6666667 62155.1111111111 176728948 1285902.1111111 1000 "10" "1" "IM-CRDT"
"2539" 176 "QmVPkCYP9XwnVRCDZuD4hqchcFqGzcTPYkNbzgrQ73yfXv" 294 223.111111111111 52517718 57753.4444444444 168161694 2373945.66666666 1000 "10" "1" "IM-CRDT"
"2540" 177 "QmVPtTEWbBhd5HLWsuy8JDevyckb5ZnMxdktGM6oiZs92v" 251 215.888888888889 46748715 55441.4444444444 168937719 147013.444444449 1000 "10" "1" "IM-CRDT"
"2541" 178 "QmVr5Bv1itWRrZ8RJTQbTM9PT6FGKhB6Ng4UKLHuQ6ZRNM" 284 223.666666666667 53204976.4444444 59721.7777777778 167402805 2999163.44444444 1000 "10" "1" "IM-CRDT"
"2542" 179 "QmVwBaL59T6UFaBXC2n1JeyqD3XQnbffGMPxXFey4gT8mi" 224 154.222222222222 53161983.2222222 53358.3333333333 100244708 762172.666666667 1000 "10" "1" "IM-CRDT"
"2543" 180 "QmVZMw7wjuwMcZ969UP6c8ZNRFhtSqoY6s66bwa16b7zyd" 303 248.333333333333 51737712.4444444 64248.5555555556 193515657 3015715.33333334 1000 "10" "1" "IM-CRDT"
"2544" 181 "QmW6pEaDvDRdDxQpB75vFZrJ454A264YiHBnWoYXqgaKWo" 270 228.111111111111 49100662.2222222 52249.3333333333 176496126 2462073.55555556 1000 "10" "1" "IM-CRDT"
"2545" 182 "QmW8zuNdfrnczLkdnAu2EXhctbTUVRH9vRtiVL2rkmAdf5" 263 194.555555555556 60547768.4444444 64453.3333333333 133852153 91180.7777777748 1000 "10" "1" "IM-CRDT"
"2546" 183 "QmWGPQxtBm3yRUyUTGKEo9dvKxDCYZNnfnyEUAeg4LmVMz" 264 205.555555555556 51782305.3333333 52745.4444444444 151445339 2275165.77777778 1000 "10" "1" "IM-CRDT"
"2547" 184 "QmWkh1P9r6TD8NJ46EupUqDGXyBrb8vt1UHgKn3UnrixkD" 233 169.888888888889 60262615.7777778 52321.6666666667 110103289 -529337.555555557 1000 "10" "1" "IM-CRDT"
"2548" 185 "QmWksv6gwbZJKRcR8Wqh7hiznmarGuzUs1otP7LVZRQgQz" 230 171.888888888889 58034946.3333333 52418.6666666667 109565581 4235942.88888889 1000 "10" "1" "IM-CRDT"
"2549" 186 "QmWm9aGBPmqrBzP3AE6nizazN7gMzJxsa5JuEZFdzfraoT" 239 186.555555555556 52574417.8888889 53578.8888888889 131564028 2363530.77777778 1000 "10" "1" "IM-CRDT"
"2550" 187 "QmWoPb7cHpdqWyYeiKfUZaaarJ87Z4meQuhL4hEm8MhvNg" 272 211.555555555556 56582263.8888889 60156.2222222222 151399924 3513211.44444444 1000 "10" "1" "IM-CRDT"
"2551" 188 "QmWrwekiz6Pe4fHFtANJvhywNrH7iwUnMKnrjFSpREjt42" 265 193.222222222222 54286862.1111111 60393.2222222222 134176387 4698579.88888889 1000 "10" "1" "IM-CRDT"
"2552" 189 "QmWTcq8gLuk5DwVupMcizkcdFdm62QeB9CnqCTrUAtM9J4" 238 194.666666666667 49809480.8888889 56001.3333333333 142397582 2403602.44444445 1000 "10" "1" "IM-CRDT"
"2553" 190 "QmWTmrABWiXwSRhmirccSn7B3HD3SJfGC6QaHW6Lpnkw3D" 285 209.111111111111 61320353.7777778 60324.6666666667 143901550 3828882.66666666 1000 "10" "1" "IM-CRDT"
"2554" 191 "QmWvQzNxNboaziopneGAQJDD2osmBQUuat832nMz19hgSn" 275 215.222222222222 56503821.6666667 55281.7777777778 159051457 -388338.222222229 1000 "10" "1" "IM-CRDT"
"2555" 192 "QmWzFFG5WQEZey338J9TvHPx5GtWZ6zaj95d4dFwaYH5T4" 271 222.555555555556 58946690.7777778 103403 160419040 3086421.77777778 1000 "10" "1" "IM-CRDT"
"2556" 193 "QmX2o4FPFEpzvA5B39VsTACxWLqeBNDGyrbrD2Ra8B6FLc" 243 198.666666666667 53162503 55962 143129303 2318898.66666667 1000 "10" "1" "IM-CRDT"
"2557" 194 "QmXbwvPZAKNwom6ZkQh9FXLMuWb4sVpXDVtTDsb5SRRPQX" 319 210.555555555556 59482888.4444444 57357.5555555556 151106388 -91078.4444444409 1000 "10" "1" "IM-CRDT"
"2558" 195 "QmXedGGj2Xb5fxMSoaV55pB5GYgSdaFHfWG2YUNxrQRtk5" 264 200.777777777778 54873159.2222222 66265.6666666667 143071185 2767167.8888889 1000 "10" "1" "IM-CRDT"
"2559" 196 "QmXGdMgD3x4RH67ZmzFt5dSQCg5Z7poLeJL5HRy1KdHym9" 267 211.111111111111 50193121.1111111 53704.2222222222 160445722 418563.777777776 1000 "10" "1" "IM-CRDT"
"2560" 197 "QmXGJCsuUrUc4kYf4xJtq26VjctC72guN7aHDgvZrRYrQC" 281 208.666666666667 54165501.7777778 62399.5555555556 151038564 3400201.33333333 1000 "10" "1" "IM-CRDT"
"2561" 198 "QmXhv4VPMSYcBx5KBUXVwf4uAjYXX4f3R6rVNFKEJehmu2" 297 238 58458125.3333333 50901.8888888889 175302723 4188249.77777778 1000 "10" "1" "IM-CRDT"
"2562" 199 "QmXmYXbE4ee2ZhnsrjBSZgicBe2BkZi4mMwpeb9vduSdsZ" 258 203.666666666667 49620599.7777778 53863.5555555556 151444038 2548165.33333333 1000 "10" "1" "IM-CRDT"
"2563" 200 "QmXoJhxwhoscmaCCt5KPWpmanXPtvP3uXg4ijW2W3Fm2to" 220 185.666666666667 47169874.8888889 59475.5555555556 134905893 3531423.22222222 1000 "10" "1" "IM-CRDT"
"2564" 201 "QmXqfMDMm8KCB9Vc5kfJ2PfYuGfMEL2EcKonLHK3Dy8ZaY" 210 177 47555217 54516.8888888889 126272082 3118184.11111111 1000 "10" "1" "IM-CRDT"
"2565" 202 "QmXTpWmouin8NEfhjqqafFsAdyPxq6vCWuLutBMaQuggaS" 290 227.333333333333 50521563.4444444 53913.3333333333 176263379 494477.555555547 1000 "10" "1" "IM-CRDT"
"2566" 203 "QmXxe3wSuevR7fXAoeQU2dSuZeQHYgfMPPMCafALi8X14z" 253 205.555555555556 50059500.6666667 51156 151307573 4137325.88888888 1000 "10" "1" "IM-CRDT"
"2567" 204 "QmXXtkGSojUAA86K7XodRSysMZx9wkYdzEWTGXhf24EJWW" 253 196.666666666667 58703378.7777778 56511.1111111111 134804023 3102753.77777778 1000 "10" "1" "IM-CRDT"
"2568" 205 "QmXYMmA4P2nMoALbxRMZv2GAHrJA9ikAPT9ZHrYES4bqJY" 984 575.444444444444 452275929.777778 72933.2222222222 119778714 3316867.44444443 1000 "10" "1" "IM-CRDT"
"2569" 206 "QmXytnaoq5ZuEv1NEGjhEKrZp3EwGf4xoqD2YhQS2wz5GU" 211 146 53415579.4444444 61061.5555555556 92392512 130847.000000003 1000 "10" "1" "IM-CRDT"
"2570" 207 "QmY5xHoArhaN25PfM5YQJ5MnSgirkZ2pwz8AAwQrKvo5m4" 201 146.888888888889 49429329.2222222 52234 96971071 436254.666666669 1000 "10" "1" "IM-CRDT"
"2571" 208 "QmY88byjA18SVMjWSwQDYSxHiZFMjTmBKuFbU4bMAXxh44" 251 194.888888888889 51301223.3333333 52976.8888888889 142879478 655210.666666663 1000 "10" "1" "IM-CRDT"
"2572" 209 "QmYcC8gzFSpKJDtTAy3PJmg8CoGygcGRKYRf2HLSWBJpNb" 295 262.222222222222 48143382.7777778 61484.3333333333 209788451 4228904.11111112 1000 "10" "1" "IM-CRDT"
"2573" 210 "QmYdojHdcRmWnxTLvw6wfuiwKNFcWUerRiSrhS1dQvJhVG" 246 184.666666666667 53864190 54943.6666666667 126735951 4011582 1000 "10" "1" "IM-CRDT"
"2574" 211 "QmYksgj9sTTVLaWEi8xZDmdz7TVLx45NxB1BvwE6VQaQ9E" 267 215 55209291.3333333 51662.4444444444 159863136 -124089.777777777 1000 "10" "1" "IM-CRDT"
"2575" 212 "QmYP7nzsrHpzr3AFmmpt3topsLAehsz5gFFmvnsZzxuSNV" 215 169.888888888889 51699300 56329.8888888889 117977774 155485.000000002 1000 "10" "1" "IM-CRDT"
"2576" 213 "QmYxcTLLA9rtMzQYiGgaTwboRMFAi6HyUMT1fAVyiCMKhs" 234 167 49719449 55410.1111111111 117820470 -595329.11111111 1000 "10" "1" "IM-CRDT"
"2577" 214 "QmYyxTxanbBqfW121csFZA2nqfLGowh5QVtQ9NjqGBzeMw" 241 182.333333333333 55685245.6666667 61064.3333333333 126798478 -211454.666666668 1000 "10" "1" "IM-CRDT"
"2578" 215 "QmYZjLgdgbnZBKY918o533h5BrJUMT6d7GGAcfJqKGvCbw" 231 183.444444444444 52301132 50444.5555555556 130517812 575055.888888888 1000 "10" "1" "IM-CRDT"
"2579" 216 "QmZ4wWqN7skWMUjdefZe8TDPGJ84rVGRWVz5KwXzUgCj1C" 260 191.777777777778 52087356.1111111 56597.7777777778 135263229 4370594.88888889 1000 "10" "1" "IM-CRDT"
"2580" 217 "QmZCi6Yi1jX7g75Y81FqKw86z7nqsRZhdfqYyYXV55AvKi" 262 193.222222222222 49527342.3333333 56627.3333333333 143191045 447207.555555549 1000 "10" "1" "IM-CRDT"
"2581" 218 "QmZDTkoJdcWZwsQcCHfE8UPt69sC6B1HcPGXgp2ezUnQsk" 289 225.333333333333 55631315.6666667 64365.5555555556 168938145 699507.111111116 1000 "10" "1" "IM-CRDT"
"2582" 219 "QmZHHCW2Y5VmQrZUC1QKv81NaRrUewzJtTSZnxsF7u5d72" 205 143.444444444444 59793895.8888889 55963.4444444444 83998710 -404124.888888892 1000 "10" "1" "IM-CRDT"
"2583" 220 "QmZhkUET7RW8J6qz6vtoMfbcrBW8NkR45HYLqPv83N4QJS" 280 207 55497249.5555556 59371.7777777778 151492536 -49157.3333333311 1000 "10" "1" "IM-CRDT"
"2584" 221 "QmZj9MZ3sMwF83BanSj5MJX958AsxJs9QxJeqrpz7inyDD" 279 222.777777777778 54281468 48130.2222222222 168202416 245763.555555562 1000 "10" "1" "IM-CRDT"
"2585" 222 "QmZniJ4QJE2vnLGiFq2omSczJTzAaSEEcz3gkGmfMBUgQb" 260 191.111111111111 55427801.7777778 60937.1111111111 135294298 328074.222222227 1000 "10" "1" "IM-CRDT"
"2586" 223 "QmZNT3EwDQAg6m3GUnqbW8Cdts3TNxdKaPFKthQjXhyRi5" 252 211.666666666667 48359209.7777778 56843.2222222222 160192720 3057893.66666667 1000 "10" "1" "IM-CRDT"
"2587" 224 "QmZpHAWKWujdfmjVUNZhzQ7XiU5ECLsizAYjKjhLmLSe7h" 260 202.444444444444 58192310.2222222 56255 142334208 1861671.22222222 1000 "10" "1" "IM-CRDT"
"2588" 225 "QmZpLiyB4kti5zw6wG9N5msWsN2778Usb1bNWJz4WLpRbK" 224 160.666666666667 53547906.5555556 60253 106318990 739517.111111111 1000 "10" "1" "IM-CRDT"
"2589" 226 "QmZpnaNj93uM2LUPKh3rUFUoxRkGWhFZtGytJB3TzBqMJC" 257 203.333333333333 51389752.2222222 55752.5555555556 151408664 479164.555555551 1000 "10" "1" "IM-CRDT"
"2590" 227 "QmZpXre1MVX9QNCgPXeugQQ6RbuKu9qa6C8TBJiUr6irGr" 282 214.555555555556 59662538.6666667 62836.8888888889 151619922 3210257.99999999 1000 "10" "1" "IM-CRDT"
"2591" 228 "QmZrVfNXsZjTeTZKKQHUQw1DLjUsUdp3z2Qcxru2RsiE9X" 270 191.111111111111 57072161.1111111 61833.1111111111 133872055 105061.888888893 1000 "10" "1" "IM-CRDT"
"2592" 229 "QmZvFzNYjU2Hroa5rmqH5aeRv1EcrAMADyhxhGECMAd7zV" 276 210.111111111111 55303249.4444444 55279.4444444444 151598091 3154491.22222223 1000 "10" "1" "IM-CRDT"
"2593" 1 "Qma2UNUYRXucrJo6BhtQkfmaZ7Re3RDhR6Pou8Y4os9XjL" 204 167.666666666667 48420172.4444444 56186.2222222222 117300713 1889595 1000 "10" "1" "IM-CRDT"
"2594" 2 "Qma3Grwenx2qqAN3gTYtzwA8AdSfbTM91TbRWsoR1C1WMP" 273 216.333333333333 50529562.4444444 48891.6666666667 164159043 1595836.22222223 1000 "10" "1" "IM-CRDT"
"2595" 3 "Qma3iamjdq5xXdk8NvBDSBHRu8PJmw2gXk4AAeWTav1Gjy" 246 169.555555555556 56818397.4444444 64320.4444444444 109272218 3400619.66666667 1000 "10" "1" "IM-CRDT"
"2596" 4 "Qma5DoLY3H2ZUCMNvYi6oR6BGMZAWhLu7MhdgykGUrsg8D" 187 150.888888888889 47394854.8888889 61692.2222222222 101137128 2295213.77777778 1000 "10" "1" "IM-CRDT"
"2597" 5 "Qma69amyc1UcTG2uSzPniPWhVhANgzNDmJzsVFCPPBetUU" 239 170.666666666667 50743553.7777778 60005.2222222222 117760626 2102481.66666667 1000 "10" "1" "IM-CRDT"
"2598" 6 "Qma8LCMcqJTK8ieqXyLN7Nzaoxaqji8Z6MyoyDhWfvWG8E" 223 182.666666666667 51238107.2222222 56673.1111111111 127006291 4365595.33333333 1000 "10" "1" "IM-CRDT"
"2599" 7 "QmaA9kNjh4Lj5Mj3NLu5inaGQA4hAnYxwFkGGAqtdAt4fQ" 220 172.555555555556 51564201.7777778 57633.4444444444 117978978 2954742.33333333 1000 "10" "1" "IM-CRDT"
"2600" 8 "QmaBLgNmeEKPxiuK8PyyJ82ciVwNtZST6s3CrADnuLdu5V" 241 180 50689895.8888889 51649.6666666667 125922165 3336289.44444444 1000 "10" "1" "IM-CRDT"
"2601" 9 "QmaFR1tGjmtv2zm3E1bZc9YDByKBZFUWbcSg8sXhC3aWCv" 217 158.555555555556 53546582.1111111 67615.6666666667 101226405 3714952.77777777 1000 "10" "1" "IM-CRDT"
"2602" 10 "QmaG6UYe3QZEwtwh6Vvmx31y3wfTPzfv74ryK6YNfD3CE8" 214 169.333333333333 49013084.5555556 52705.1111111111 117772871 2494672.66666667 1000 "10" "1" "IM-CRDT"
"2603" 11 "QmaGELJ7gqLWNrBwdF7p7zZj7h2VzGqGvF1WtvNvu6rmJo" 221 168.777777777778 56070073.8888889 53846.7777777778 110348887 2304970.11111111 1000 "10" "1" "IM-CRDT"
"2604" 12 "QmapnqhGJ8zp5FZwemdNptGHyTgDUzp2D8sEBKuAT6rUvk" 265 206 52080188 51520.3333333333 150830787 3037504.66666667 1000 "10" "1" "IM-CRDT"
"2605" 13 "Qmapy1jxjKPMDF8XiJuuB4ocQiUJnZ2k87AtjDvxfocHas" 306 248.444444444444 51268374.6666667 54785.1111111111 193510932 3610352.66666667 1000 "10" "1" "IM-CRDT"
"2606" 14 "QmaqwBnvGD4n6bWXYqNenSPk5Y8vWce9g83Jkw17bt5Rri" 276 218.111111111111 56848408.1111111 60527.7777777778 159450739 1751436.22222222 1000 "10" "1" "IM-CRDT"
"2607" 15 "QmaSRxanQK6uxJu2uCUqfcctbvKbKmS7MkXzZSLwqvFYnh" 235 194.222222222222 49591764.2222222 59339.3333333333 143153989 1417129.66666667 1000 "10" "1" "IM-CRDT"
"2608" 16 "QmasXWSBH9rycUvGYs7n1uw6NUgBLi6NxpjEKP3FUz325S" 208 155.555555555556 52468504.3333333 60465 100716406 2310180.22222222 1000 "10" "1" "IM-CRDT"
"2609" 17 "QmawB9FFqC9teFq7K1z5BHvdizGPARA6X6kDZUAeRkN8Vh" 242 179.111111111111 59180933.3333333 55497.3333333333 117888237 1986443.44444444 1000 "10" "1" "IM-CRDT"
"2610" 18 "QmaxeF6A5wThG2VR59RtjympgX1SNYjRPjqJmug1KKkinG" 250 189.444444444444 61015048 55772.3333333333 126268535 2105089.11111111 1000 "10" "1" "IM-CRDT"
"2611" 19 "QmaXxpz5onVcm9rEsjwnmbjF4y1L23LYJR8jJLMFtLVafk" 239 189 50079129.1111111 52546 135164110 3704214.88888889 1000 "10" "1" "IM-CRDT"
"2612" 20 "QmayWujo1V28hazsyJXLbtPXjty7AGuwmiY2pcmaXAYFmU" 227 171.111111111111 50968323.2222222 51478.8888888889 118165715 1925594 1000 "10" "1" "IM-CRDT"
"2613" 21 "QmazaDcQBWBYTxUQeN7sHzU3PA6eCw4Qhd6wJitME8Smbb" 228 164.666666666667 52371296.3333333 58600.3333333333 108810981 3425789 1000 "10" "1" "IM-CRDT"
